duration,src_bytes,dst_bytes,wrong_fragment,hot,logged_in,num_compromised,count,srv_count,serror_rate,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,label
6719,147,105,0,0,0,0,1,1,0.0,1.0,0.0,255,1,0.0,0
0,105120,0,0,0,1,0,1,1,1.0,1.0,0.0,38,71,0.45,0
0,0,0,0,0,0,0,2,2,0.0,1.0,0.0,255,212,0.83,0
0,0,0,0,0,0,0,275,14,1.0,0.05,0.06,255,14,0.05,1
0,44,132,0,0,0,0,207,287,0.0,1.0,0.0,255,253,0.99,0
0,458,4759,0,0,1,0,19,19,0.0,1.0,0.0,59,249,1.0,0
0,0,0,0,0,0,0,104,16,1.0,0.15,0.06,255,16,0.06,1
0,42,108,0,0,0,0,1,1,0.0,1.0,0.0,81,213,0.84,0
0,211,404,0,0,1,0,13,13,0.0,1.0,0.0,67,255,1.0,0
0,0,0,0,0,0,0,192,14,0.0,0.07,0.06,255,14,0.05,1
0,43,132,0,0,0,0,75,155,0.0,1.0,0.0,255,254,1.0,0
0,0,0,0,0,0,0,305,1,0.0,0.0,0.5,255,1,0.0,1
0,0,0,0,0,0,0,223,2,1.0,0.01,0.06,255,2,0.01,1
0,0,0,0,0,0,0,122,8,0.0,0.07,0.07,197,8,0.04,1
0,0,0,0,0,0,0,125,4,0.0,0.03,0.1,255,4,0.02,1
0,0,0,0,0,0,0,27,11,1.0,0.41,0.19,255,11,0.04,1
0,0,0,0,0,0,0,294,14,1.0,0.05,0.05,255,9,0.04,1
0,258,302,0,0,1,0,3,23,0.0,1.0,0.0,17,255,1.0,0
0,0,0,0,0,0,0,501,1,0.08,0.0,0.95,255,1,0.0,1
0,46,46,0,0,0,0,17,25,0.0,1.0,0.0,255,255,1.0,0
0,43,132,0,0,0,0,117,183,0.0,1.0,0.0,255,255,1.0,0
0,217,2316,0,0,1,0,2,2,0.0,1.0,0.0,5,255,1.0,0
0,225,1062,0,0,1,0,3,3,0.0,1.0,0.0,3,255,1.0,0
0,255,8812,0,0,1,0,17,17,0.0,1.0,0.0,255,255,1.0,0
0,1,0,0,0,0,0,57,1,0.0,0.02,0.16,255,1,0.0,1
0,0,0,0,0,0,0,207,4,0.0,0.02,0.07,255,4,0.02,1
0,303,2507,0,0,1,0,3,31,0.0,1.0,0.0,255,239,0.94,0
0,0,0,0,0,0,0,127,20,1.0,0.16,0.05,255,20,0.08,1
0,43,68,0,0,0,0,115,117,0.0,1.0,0.0,255,229,0.9,0
1,771,362,0,0,1,0,1,2,0.0,1.0,0.0,133,104,0.78,0
0,0,0,0,0,0,0,253,4,1.0,0.02,0.05,255,4,0.02,1
0,0,0,0,0,0,0,267,9,1.0,0.03,0.05,255,9,0.04,1
0,361,5374,0,0,1,0,3,5,0.0,1.0,0.0,25,255,1.0,0
0,0,0,0,0,0,0,257,8,1.0,0.03,0.05,255,8,0.03,1
0,0,0,0,0,0,0,243,17,1.0,0.07,0.06,255,16,0.06,1
0,297,1126,0,0,1,0,15,33,0.0,1.0,0.0,255,255,1.0,0
0,30,0,0,0,0,0,1,1,0.0,1.0,0.0,78,79,1.0,0
0,28,0,3,0,0,0,28,27,0.0,0.96,0.07,255,27,0.11,1
0,8,0,0,0,0,0,1,45,0.0,1.0,0.0,2,138,1.0,1
0,0,0,0,0,0,0,155,13,1.0,0.08,0.06,255,13,0.05,1
0,10,39,0,0,1,0,1,21,0.0,1.0,0.0,200,3,0.01,0
0,0,0,0,0,0,0,197,13,1.0,0.07,0.06,255,2,0.01,1
0,0,0,0,0,0,0,4,3,1.0,0.75,0.5,255,6,0.02,1
0,213,1937,0,0,1,0,18,19,0.0,1.0,0.0,47,255,1.0,0
0,54540,8314,0,2,1,1,2,2,0.0,1.0,0.0,114,114,1.0,1
0,0,0,0,0,0,0,65,7,1.0,0.11,0.08,255,7,0.03,1
0,206,1030,0,0,1,0,20,20,0.0,1.0,0.0,20,255,1.0,0
0,0,0,0,0,0,0,228,12,1.0,0.05,0.07,255,5,0.02,1
0,54540,8314,0,2,1,1,2,2,0.0,1.0,0.0,79,79,1.0,1
0,0,0,0,0,0,0,243,22,1.0,0.09,0.06,255,22,0.09,1
0,0,0,0,0,0,0,2,4,0.5,1.0,0.0,168,255,1.0,0
0,0,0,0,0,0,0,485,1,0.06,0.0,1.0,255,1,0.0,1
0,44,110,0,0,0,0,192,192,0.0,1.0,0.0,255,255,1.0,0
0,0,0,0,0,0,0,243,16,1.0,0.07,0.06,255,5,0.02,1
0,884,0,0,0,1,0,2,2,0.0,1.0,0.0,59,71,0.47,0
0,0,0,0,0,0,0,249,2,1.0,0.01,0.05,255,2,0.01,1
0,193,383,0,0,1,0,26,26,0.0,1.0,0.0,26,255,1.0,0
0,0,0,0,0,0,0,231,25,1.0,0.11,0.06,255,25,0.1,1
0,0,0,0,0,0,0,198,10,1.0,0.05,0.08,255,10,0.04,1
0,0,0,0,0,0,0,108,2,1.0,0.02,0.07,106,2,0.02,1
0,45,45,0,0,0,0,62,62,0.0,1.0,0.0,255,255,1.0,0
0,8,0,0,0,0,0,1,42,0.0,1.0,0.0,1,65,1.0,1
0,43,68,0,0,0,0,183,183,0.0,1.0,0.0,255,255,1.0,0
2,1637,327,0,0,1,0,1,2,0.0,1.0,0.0,5,5,1.0,0
0,144,193,0,0,1,0,1,18,0.0,1.0,0.0,18,255,1.0,0
0,0,0,0,0,0,0,14,6,1.0,0.43,0.21,255,67,0.26,1
0,239,265,0,0,1,0,2,3,0.0,1.0,0.0,15,255,1.0,0
0,1,0,0,0,0,0,23,7,0.0,0.3,0.13,255,7,0.03,1
0,288,288,0,0,1,0,14,19,0.0,1.0,0.0,221,255,1.0,0
0,0,0,0,0,0,0,23,2,1.0,0.09,0.17,255,2,0.01,1
0,295,8667,0,0,1,0,1,8,0.0,1.0,0.0,88,255,1.0,0
0,8,0,0,0,0,0,1,38,0.0,1.0,0.0,4,180,1.0,1
0,0,0,0,0,0,0,496,1,0.07,0.0,1.0,255,1,0.0,1
0,291,1084,0,0,1,0,9,9,0.0,1.0,0.0,255,255,1.0,0
0,44,44,0,0,0,0,109,108,0.0,0.99,0.02,255,254,1.0,0
0,189,345,0,0,1,0,1,17,0.0,1.0,0.0,10,255,1.0,0
1,0,0,0,0,0,0,10,2,0.0,0.2,0.5,180,2,0.01,1
0,8,0,0,0,0,0,1,41,0.0,1.0,0.0,1,115,1.0,1
0,0,0,0,0,0,0,289,16,0.0,0.06,0.06,255,16,0.06,1
0,0,0,0,0,0,0,236,10,0.0,0.04,0.07,255,10,0.04,1
0,8,0,0,0,0,0,1,28,0.0,1.0,0.0,2,126,1.0,1
0,206,891,0,0,1,0,6,6,0.0,1.0,0.0,22,255,1.0,0
0,165,6279,0,0,1,0,2,2,0.0,1.0,0.0,2,255,1.0,0
0,218,1769,0,0,1,0,2,2,0.0,1.0,0.0,255,255,1.0,0
0,0,0,0,0,0,0,207,16,1.0,0.08,0.06,255,15,0.06,1
0,46,128,0,0,0,0,68,148,0.0,0.99,0.03,255,236,0.93,0
0,213,747,0,0,1,0,24,26,0.0,1.0,0.0,54,255,1.0,0
0,0,0,0,0,0,0,243,7,1.0,0.03,0.05,255,7,0.03,1
0,0,0,0,0,0,0,231,8,1.0,0.03,0.06,255,10,0.04,1
0,45,131,0,0,0,0,121,121,0.0,1.0,0.0,255,204,0.8,0
0,232,20060,0,0,1,0,9,12,0.0,1.0,0.0,9,255,1.0,0
0,0,0,0,0,0,0,206,1,1.0,0.0,0.05,255,1,0.0,1
22,329,1054,0,6,1,0,1,1,0.0,1.0,0.0,99,48,0.48,0
0,336,13140,0,0,1,0,1,1,1.0,1.0,0.0,7,255,1.0,0
0,0,0,0,0,0,0,460,6,0.07,0.01,0.99,255,5,0.02,1
0,335,961,0,0,1,0,14,14,0.07,1.0,0.0,14,250,1.0,0
0,0,0,0,0,0,0,106,9,0.0,0.08,0.06,255,9,0.04,1
0,277,9867,0,0,1,0,5,5,0.0,1.0,0.0,36,255,1.0,0
0,0,0,0,0,0,0,105,9,1.0,0.09,0.07,255,9,0.04,1
0,44,119,0,0,0,0,190,192,0.0,0.99,0.01,255,255,1.0,0
0,253,6924,0,0,1,0,15,20,0.0,1.0,0.0,255,255,1.0,0
0,338,3660,0,0,1,0,9,9,0.0,1.0,0.0,32,255,1.0,0
0,0,0,0,0,0,0,287,7,1.0,0.02,0.05,255,7,0.03,1
0,8,0,0,0,0,0,1,5,0.0,1.0,0.0,1,13,1.0,1
0,0,0,0,0,0,0,37,12,0.97,0.32,0.11,255,9,0.04,1
0,216,2293,0,0,1,0,10,10,0.0,1.0,0.0,180,255,1.0,0
0,297,844,0,0,1,0,18,20,0.0,1.0,0.0,211,255,1.0,0
0,0,0,0,0,0,0,136,10,1.0,0.07,0.06,255,10,0.04,1
0,44,129,0,0,0,0,102,181,0.0,1.0,0.0,255,255,1.0,0
0,0,0,0,0,0,0,1,1,1.0,1.0,0.0,164,1,0.01,1
0,28,0,3,0,0,0,10,10,0.0,1.0,0.0,255,110,0.43,1
0,44,131,0,0,0,0,67,147,0.0,1.0,0.0,255,254,1.0,0
0,0,0,0,0,0,0,287,20,1.0,0.07,0.06,255,20,0.08,1
0,328,412,0,0,1,0,4,4,0.0,1.0,0.0,255,255,1.0,0
0,28,0,3,0,0,0,9,9,0.0,1.0,0.0,255,76,0.3,1
0,305,525,0,0,1,0,3,3,0.0,1.0,0.0,57,255,1.0,0
0,0,0,0,0,0,0,52,8,1.0,0.15,0.08,255,63,0.25,1
7158,147,105,0,0,0,0,6,2,0.0,0.33,0.5,255,2,0.01,0
0,1187,411,0,0,1,0,1,1,0.0,1.0,0.0,94,124,0.71,0
0,0,0,0,0,0,0,1,1,0.0,1.0,0.0,25,239,1.0,0
0,45,115,0,0,0,0,1,2,0.0,1.0,0.0,255,236,0.93,0
0,8,0,0,0,0,0,1,13,0.0,1.0,0.0,1,21,1.0,1
27,306,345,0,0,1,0,6,6,0.0,1.0,0.0,26,255,1.0,0
0,0,0,0,0,0,0,227,11,1.0,0.05,0.06,255,15,0.06,1
0,0,0,0,0,0,0,250,9,1.0,0.04,0.06,255,9,0.04,1
0,215,651,0,0,1,0,3,13,0.0,1.0,0.0,204,255,1.0,0
0,8,0,0,0,0,0,1,1,0.0,1.0,0.0,64,13,0.09,0
0,8,220,0,0,0,0,1,1,0.0,1.0,0.0,132,4,0.02,0
0,279,3731,0,0,1,0,5,13,0.0,1.0,0.0,220,255,1.0,0
0,0,0,0,0,0,0,131,8,0.0,0.06,0.06,255,8,0.03,1
0,520,0,0,0,0,0,403,403,0.0,1.0,0.0,255,255,1.0,1
0,0,0,0,0,0,0,106,2,0.0,0.02,0.08,255,2,0.01,1
0,924,329,0,0,1,0,1,1,0.0,1.0,0.0,128,143,0.77,0
0,207,296,0,0,1,0,4,7,0.0,1.0,0.0,255,255,1.0,0
0,0,0,0,0,0,0,138,3,1.0,0.02,0.06,255,2,0.01,1
0,0,0,0,0,0,0,55,1,0.0,0.02,0.55,225,1,0.0,1
0,0,0,0,0,0,0,284,4,1.0,0.01,0.06,255,2,0.01,1
0,211,1433,0,0,1,0,6,6,0.0,1.0,0.0,18,143,1.0,0
0,367,7333,0,0,1,0,5,5,0.0,1.0,0.0,255,255,1.0,0
0,44,81,0,0,0,0,143,143,0.0,1.0,0.0,255,255,1.0,0
0,0,0,0,0,0,0,66,17,1.0,0.26,0.08,255,17,0.07,1
0,0,0,0,0,0,0,18,20,1.0,1.0,0.0,160,138,0.49,1
0,0,0,0,0,0,0,144,14,1.0,0.1,0.06,255,26,0.1,1
0,0,5690,0,0,1,0,1,1,0.0,1.0,0.0,1,1,1.0,1
0,0,0,0,0,0,0,261,15,0.0,0.06,0.07,255,15,0.06,1
0,191,1528,0,0,1,0,8,20,0.0,1.0,0.0,8,255,1.0,0
0,1830,0,0,0,0,0,1,1,0.0,1.0,0.0,64,39,0.38,0
0,225,10625,0,0,1,0,1,6,0.0,1.0,0.0,22,255,1.0,0
24,291,903,0,5,1,0,1,1,0.0,1.0,0.0,60,12,0.2,0
0,0,0,0,0,0,0,190,16,0.62,0.08,0.04,255,5,0.02,1
0,177,2661,0,0,1,0,1,1,0.0,1.0,0.0,106,255,1.0,0
0,0,0,0,0,0,0,199,2,1.0,0.01,0.06,255,19,0.07,1
0,292,1691,0,0,1,0,4,14,0.0,1.0,0.0,123,255,1.0,0
0,228,269,0,0,1,0,14,25,0.0,1.0,0.0,255,255,1.0,0
0,152,4218,0,0,1,0,3,47,0.0,1.0,0.0,20,23,1.0,0
0,0,0,0,0,0,0,58,11,1.0,0.19,0.07,255,51,0.2,1
0,607,0,0,0,1,0,2,2,0.0,1.0,0.0,38,94,0.76,0
0,211,19699,0,0,1,0,5,7,0.0,1.0,0.0,16,255,1.0,0
8769,146,105,0,0,0,0,1,1,0.0,1.0,0.0,255,2,0.01,0
12,1779,326,0,0,1,0,1,1,0.0,1.0,0.0,155,115,0.74,0
0,0,0,0,0,0,0,49,4,1.0,0.08,0.12,255,11,0.04,1
0,0,0,0,0,0,0,204,12,1.0,0.06,0.06,255,8,0.03,1
0,0,0,0,0,0,0,249,16,1.0,0.06,0.06,255,4,0.02,1
0,0,0,0,0,0,0,114,4,0.0,0.04,0.07,255,4,0.02,1
0,46,138,0,0,0,0,152,218,0.0,0.99,0.01,255,229,0.9,0
0,325,1091,0,0,1,0,19,19,0.0,1.0,0.0,255,255,1.0,0
0,238,542,0,0,1,0,13,13,0.0,1.0,0.0,27,255,1.0,0
0,211,3355,0,0,1,0,1,4,0.0,1.0,0.0,128,255,1.0,0
0,516,4,0,0,0,0,397,397,0.0,1.0,0.0,255,255,1.0,0
0,0,0,0,0,0,0,74,16,1.0,0.22,0.05,255,69,0.27,1
32,296,188,0,0,1,0,1,23,0.0,1.0,0.0,56,255,1.0,0
0,1,0,0,0,0,0,35,11,0.0,0.31,0.11,255,67,0.26,1
0,28,0,3,0,0,0,67,67,0.0,1.0,0.0,255,67,0.26,1
0,1,0,0,0,0,0,40,1,0.0,0.03,0.2,255,1,0.0,1
0,8,0,0,0,0,0,1,46,0.0,1.0,0.0,1,5,1.0,1
0,0,0,0,0,0,0,165,17,1.0,0.1,0.05,255,17,0.07,1
0,0,0,0,0,0,0,252,2,1.0,0.01,0.06,255,2,0.01,1
0,0,0,0,0,0,0,49,16,1.0,0.33,0.08,255,66,0.26,1
0,54540,8314,0,2,1,1,4,4,0.0,1.0,0.0,24,24,1.0,1
0,1,0,0,0,0,0,47,1,0.0,0.02,0.11,255,1,0.0,1
0,0,0,0,0,0,0,115,2,0.0,0.02,0.07,255,2,0.01,1
0,15876,0,0,0,0,0,16,16,0.0,1.0,0.0,245,68,0.28,0
1930,146,105,0,0,0,0,5,2,0.0,0.4,0.6,255,2,0.01,0
54,144,2281,0,0,1,2,1,1,0.0,1.0,0.0,255,24,0.09,0
0,196,8921,0,0,1,0,1,54,0.0,1.0,0.0,29,255,1.0,0
0,221,6273,0,0,1,0,10,10,0.0,1.0,0.0,10,255,1.0,0
0,306,573,0,0,1,0,9,10,0.0,1.0,0.0,255,255,1.0,0
0,0,0,0,0,0,0,147,1,0.04,0.01,0.99,255,1,0.0,1
0,8,0,0,0,0,0,1,29,0.0,1.0,0.0,4,61,1.0,1
0,183,3402,0,0,1,0,20,20,0.0,1.0,0.0,66,255,1.0,0
0,224,260,0,0,1,0,16,16,0.0,1.0,0.0,58,68,1.0,0
12597,147,105,0,0,0,0,4,2,0.0,0.5,0.5,255,2,0.01,0
4800,145,105,0,0,0,0,4,2,0.0,0.5,0.5,255,2,0.01,0
0,1032,0,0,0,0,0,24,24,0.0,1.0,0.0,255,255,1.0,1
0,30,0,0,0,0,0,1,1,0.0,1.0,0.0,3,4,1.0,0
0,328,1263,0,0,1,0,2,2,0.0,1.0,0.0,255,255,1.0,0
4,838,326,0,0,1,0,1,1,0.0,1.0,0.0,72,187,0.76,0
0,362,8052,0,0,1,0,2,2,0.0,1.0,0.0,255,255,1.0,0
0,0,0,0,0,0,0,285,7,1.0,0.02,0.06,255,6,0.02,1
0,0,0,0,0,0,0,241,5,1.0,0.02,0.06,255,1,0.0,1
0,224,880,0,0,1,0,1,1,0.0,1.0,0.0,12,255,1.0,0
0,217,392,0,0,1,0,25,52,0.0,1.0,0.0,255,255,1.0,0
0,1470,0,0,0,1,0,15,16,0.0,1.0,0.0,35,57,0.6,0
0,0,0,0,0,0,0,101,11,1.0,0.11,0.06,255,2,0.01,1
0,0,0,0,0,0,0,249,3,1.0,0.01,0.06,255,18,0.07,1
0,8,0,0,0,0,0,1,30,0.0,1.0,0.0,2,130,1.0,1
0,314,902,0,0,1,0,20,20,0.0,1.0,0.0,20,255,1.0,0
0,200,764,0,0,1,0,2,12,0.0,1.0,0.0,23,255,1.0,0
0,356,779,0,0,1,0,24,25,0.0,1.0,0.0,104,255,1.0,0
0,0,0,0,0,0,0,91,20,1.0,0.22,0.05,255,1,0.0,1
0,1613,336,0,0,1,0,1,1,0.0,1.0,0.0,73,142,0.64,0
0,0,0,0,0,0,0,285,8,1.0,0.03,0.06,255,12,0.05,1
0,0,0,0,0,0,0,264,14,1.0,0.05,0.06,255,7,0.03,1
0,8,0,0,0,0,0,1,19,0.0,1.0,0.0,1,97,1.0,1
0,1032,0,0,0,0,0,400,400,0.0,1.0,0.0,255,255,1.0,1
4,1417,337,0,0,1,0,1,1,0.0,1.0,0.0,68,52,0.76,0
0,520,0,0,0,0,0,42,42,0.0,1.0,0.0,255,255,1.0,1
0,259,2198,0,0,1,0,6,6,0.0,1.0,0.0,185,255,1.0,0
0,0,0,0,0,0,0,225,4,1.0,0.02,0.06,255,18,0.07,1
0,207,0,0,0,0,0,2,2,0.0,1.0,0.0,56,48,0.86,1
0,8,0,0,0,0,0,1,39,0.0,1.0,0.0,1,197,1.0,1
0,44,114,0,0,0,0,10,10,0.0,1.0,0.0,255,254,1.0,0
0,36256,8314,0,2,1,1,1,1,0.0,1.0,0.0,255,255,1.0,1
0,0,0,0,0,0,0,231,16,1.0,0.07,0.06,255,16,0.06,1
0,2819,390,0,0,1,0,1,4,0.0,1.0,0.0,2,113,1.0,0
0,1032,0,0,0,0,0,511,511,0.0,1.0,0.0,151,6,0.04,1
0,0,0,0,0,0,0,264,9,1.0,0.03,0.06,255,11,0.04,1
37161,1,0,0,0,0,0,2,2,0.0,1.0,0.0,255,2,0.01,1
0,228,9030,0,0,1,0,2,2,0.0,1.0,0.0,40,255,1.0,0
0,0,0,0,0,0,0,177,11,1.0,0.06,0.06,255,19,0.07,1
0,46,46,0,0,0,0,12,22,0.0,1.0,0.0,114,110,0.96,0
1,0,0,0,0,0,0,182,2,0.66,0.01,0.4,255,2,0.01,1
0,0,0,0,0,0,0,143,10,0.99,0.07,0.06,255,10,0.04,1
0,3669,330,0,0,1,0,1,1,0.0,1.0,0.0,18,139,0.83,0
0,45,77,0,0,0,0,277,277,0.0,1.0,0.0,255,242,0.95,0
0,201,369,0,0,1,0,54,56,0.0,1.0,0.0,255,255,1.0,0
0,435,2537,0,0,1,0,8,11,0.0,1.0,0.0,255,255,1.0,0
0,8,0,0,0,0,0,1,31,0.0,1.0,0.0,1,71,1.0,1
0,0,0,0,0,0,0,511,1,0.06,0.0,0.96,255,1,0.0,1
0,0,0,0,0,0,0,180,6,0.59,0.03,0.04,255,15,0.06,1
0,1032,0,0,0,0,0,118,118,0.0,1.0,0.0,255,118,0.46,1
0,0,0,0,0,0,0,162,12,1.0,0.07,0.06,255,1,0.0,1
0,45,73,0,0,0,0,155,158,0.0,1.0,0.0,255,227,0.89,0
0,331,6162,0,0,1,0,7,7,0.0,1.0,0.0,7,255,1.0,0
0,0,0,0,0,0,0,292,22,1.0,0.08,0.04,255,22,0.09,1
0,1856,331,0,0,1,0,1,1,0.0,1.0,0.0,255,131,0.51,0
0,13,40,0,0,1,0,1,1,0.0,1.0,0.0,7,2,0.14,0
0,234,1200,0,0,1,0,11,13,0.0,1.0,0.0,210,255,1.0,0
0,0,0,0,0,0,0,43,11,1.0,0.26,0.09,205,53,0.25,1
0,308,2919,0,0,1,0,2,2,0.0,1.0,0.0,255,244,0.96,0
0,18,0,0,0,0,0,1,1,0.0,1.0,0.0,6,6,1.0,1
0,8,0,0,0,0,0,1,47,0.0,1.0,0.0,2,150,1.0,1
0,0,0,0,0,0,0,228,18,1.0,0.08,0.05,169,18,0.11,1
0,227,1404,0,0,1,0,3,3,0.0,1.0,0.0,255,255,1.0,0
3,0,0,0,0,0,0,222,1,0.04,0.0,1.0,255,1,0.0,1
0,0,0,0,0,0,0,237,1,1.0,0.0,0.06,255,1,0.0,1
0,0,0,0,0,0,0,251,12,0.0,0.05,0.07,255,12,0.05,1
0,46,81,0,0,0,0,253,254,0.0,1.0,0.01,255,242,0.95,0
0,8,0,0,0,0,0,1,36,0.0,1.0,0.0,2,87,1.0,1
0,311,435,0,0,1,0,26,26,0.0,1.0,0.0,53,255,1.0,0
2,919,333,0,0,1,0,1,3,0.0,1.0,0.0,89,176,0.69,0
0,0,0,0,0,0,0,101,19,1.0,0.19,0.06,255,18,0.07,1
0,34,34,0,0,0,0,1,5,0.0,1.0,0.0,255,235,0.92,0
0,1062,331,0,0,1,0,1,1,0.0,1.0,0.0,207,150,0.55,0
0,8,0,0,0,0,0,1,39,0.0,1.0,0.0,2,182,1.0,1
0,8,0,0,0,0,0,1,38,0.0,1.0,0.0,1,147,1.0,1
0,0,0,0,0,0,0,143,14,0.0,0.1,0.06,255,13,0.05,1
0,520,0,0,0,0,0,183,183,0.0,1.0,0.0,255,255,1.0,1
0,0,0,0,0,0,0,102,1,1.0,0.01,0.07,255,20,0.08,1
0,198,27266,0,0,1,0,1,8,0.0,1.0,0.0,47,255,1.0,0
0,0,0,0,0,0,0,395,1,0.09,0.0,1.0,255,1,0.0,1
0,0,0,0,0,0,0,126,4,1.0,0.03,0.1,255,4,0.02,1
0,197,3970,0,0,1,0,6,6,0.0,1.0,0.0,73,255,1.0,0
0,207,2446,0,0,1,0,5,8,0.0,1.0,0.0,255,255,1.0,0
0,0,0,0,0,0,0,7,7,1.0,1.0,0.0,69,136,0.39,1
0,0,0,0,0,0,0,232,11,1.0,0.04,0.07,255,10,0.04,1
0,211,321,0,0,1,0,7,9,0.0,1.0,0.0,255,255,1.0,0
0,15377,0,0,0,0,0,3,3,0.0,1.0,0.0,242,102,0.41,0
0,786,364,0,0,1,0,1,2,0.0,1.0,0.0,106,151,0.65,0
0,0,0,0,0,0,0,94,11,1.0,0.12,0.07,255,11,0.04,1
0,168,35215,0,0,1,0,1,25,0.0,1.0,0.0,122,255,1.0,0
0,0,0,0,0,0,0,16,3,1.0,0.19,0.25,255,40,0.16,1
0,228,6129,0,0,1,0,5,5,0.0,1.0,0.0,5,255,1.0,0
0,0,0,0,0,0,0,209,10,1.0,0.05,0.06,255,1,0.0,1
0,0,0,0,0,0,0,107,8,1.0,0.07,0.07,255,10,0.04,1
1,1411,334,0,0,1,0,1,2,0.0,1.0,0.0,62,188,0.77,0
0,215,626,0,0,1,0,12,12,0.0,1.0,0.0,255,255,1.0,0
0,360,7852,0,0,1,0,6,6,0.0,1.0,0.0,16,255,1.0,0
0,0,0,0,0,0,0,201,1,1.0,0.0,0.06,255,10,0.04,1
29,1205,3373,0,24,1,0,1,1,0.0,1.0,0.0,237,45,0.19,0
0,234,8139,0,0,1,0,5,5,0.0,1.0,0.0,255,255,1.0,0
0,0,0,0,0,0,0,146,7,1.0,0.05,0.06,255,7,0.03,1
13,52,5044,0,0,1,0,2,1,0.0,0.5,1.0,74,7,0.04,0
0,211,323,0,0,1,0,15,15,0.0,1.0,0.0,36,255,1.0,0
2140,147,105,0,0,0,0,5,1,0.0,0.2,0.6,21,1,0.05,0
0,0,0,0,0,0,0,208,7,1.0,0.03,0.07,255,16,0.06,1
39627,1,0,0,0,0,0,2,2,0.0,1.0,0.0,255,2,0.01,1
0,0,0,0,0,0,0,200,5,1.0,0.03,0.08,255,5,0.02,1
0,3366,328,0,0,1,0,2,1,0.0,0.5,1.0,80,61,0.76,0
0,333,920,0,0,1,0,17,17,0.0,1.0,0.0,17,255,1.0,0
2586,146,105,0,0,0,0,5,1,0.0,0.2,0.6,255,1,0.0,0
0,0,0,0,0,0,0,87,1,1.0,0.01,0.07,255,1,0.0,1
0,316,9737,0,0,1,0,1,14,0.0,1.0,0.0,34,255,1.0,0
0,0,0,0,0,0,0,212,2,1.0,0.01,0.05,255,2,0.01,1
0,334,0,0,0,1,0,1,1,0.0,1.0,0.0,223,84,0.36,1
0,42,42,0,0,0,0,4,8,0.0,1.0,0.0,255,245,0.96,0
0,0,0,0,0,0,0,130,17,0.0,0.13,0.07,255,17,0.07,1
0,43,73,0,0,0,0,72,150,0.0,1.0,0.0,255,211,0.83,0
0,0,0,0,0,0,0,33,2,1.0,0.06,0.18,255,2,0.01,1
0,304,758,0,0,1,0,1,11,0.0,1.0,0.0,14,255,1.0,0
0,0,0,0,0,0,0,251,11,0.0,0.04,0.07,255,11,0.04,1
0,4753,0,0,0,1,0,17,16,0.0,0.94,0.12,115,47,0.19,0
181,1,0,0,0,0,0,2,2,0.0,1.0,0.0,255,2,0.01,1
0,321,4783,0,0,1,0,2,2,0.0,1.0,0.0,2,255,1.0,0
0,0,0,0,0,0,0,189,1,1.0,0.01,0.07,255,10,0.04,1
0,173,12234,0,0,1,0,2,2,0.0,1.0,0.0,47,47,1.0,0
0,0,0,0,0,0,0,237,16,1.0,0.06,0.07,255,15,0.06,1
0,0,0,0,0,0,0,288,18,1.0,0.06,0.06,255,18,0.07,1
0,301,1411,0,0,1,0,18,18,0.0,1.0,0.0,255,255,1.0,0
0,1,0,0,0,0,0,16,16,0.0,1.0,0.0,84,16,0.19,1
0,0,0,0,0,0,0,203,17,1.0,0.08,0.06,255,18,0.07,1
0,1032,0,0,0,0,0,486,486,0.0,1.0,0.0,255,255,1.0,1
0,516,4,0,0,0,0,411,411,0.0,1.0,0.0,255,255,1.0,0
0,8,0,0,0,0,0,1,44,0.0,1.0,0.0,1,151,1.0,1
0,224,7775,0,0,1,0,24,24,0.0,1.0,0.0,24,255,1.0,0
0,0,0,0,0,0,0,194,15,1.0,0.08,0.06,255,3,0.01,1
2,2194619,0,0,0,0,0,1,1,0.0,1.0,0.0,72,93,0.58,0
0,0,0,0,0,0,0,150,3,1.0,0.02,0.07,255,3,0.01,1
0,321,506,0,0,1,0,2,4,0.0,1.0,0.0,2,255,1.0,0
0,42,72,0,0,0,0,189,189,0.0,1.0,0.0,255,236,0.93,0
0,46,131,0,0,0,0,193,273,0.0,1.0,0.0,255,253,0.99,0
0,310,3222,0,0,1,0,2,2,0.0,1.0,0.0,255,239,0.94,0
0,325,3751,0,0,1,0,2,2,0.0,1.0,0.0,43,255,1.0,0
0,0,0,0,0,0,0,38,3,1.0,0.08,0.16,255,3,0.01,1
0,216,741,0,0,1,0,32,33,0.0,1.0,0.0,255,255,1.0,0
0,10073,0,0,0,0,0,15,15,0.0,1.0,0.0,192,69,0.36,0
0,0,0,0,0,0,0,109,3,1.0,0.03,0.07,107,3,0.03,1
0,210,581,0,0,1,0,13,13,0.0,1.0,0.0,13,255,1.0,0
0,0,0,0,0,0,0,252,1,0.08,0.0,1.0,255,1,0.0,1
0,46,139,0,0,0,0,153,233,0.0,1.0,0.0,255,254,1.0,0
0,207,9957,0,0,1,0,5,9,0.0,1.0,0.0,52,255,1.0,0
0,331,10613,0,0,1,0,3,3,0.0,1.0,0.0,49,255,1.0,0
0,520,0,0,0,0,0,487,487,0.0,1.0,0.0,129,129,1.0,1
0,46,129,0,0,0,0,133,135,0.0,1.0,0.0,253,188,0.74,0
